T_trend_r,affected_region,affected_species,alpha_round_threshold,chi2_over_dof,p_bootstrap,p_combined_best_model,p_component_T_trend,p_component_chi2,p_component_species_bias,p_component_worst_cell,p_component_z_autocorr,p_model_irreversible,p_model_rev-dilute,p_model_rev-pitzer,rejected_at_threshold,round,round_first_detected,scenario,seed,species_bias_z_AcOH,species_bias_z_EG,species_bias_z_EGDA,species_bias_z_EGMA,state,strategy,trigger_reasons,z_autocorr_r
0.0,,,0.00625,0.9808025006024501,nan,0.9169110833949289,1.0,0.5404769847948345,0.391992944134001,0.9427876293447742,0.8037538716647137,,,0.9169110833949289,0,3,-1,S1_ideal,2,1.567634092347272,-1.4232061579000654,-0.09695386870816418,-1.0053687143545527,NORMAL_LEARNING,F,,-0.08228264999838691
-0.7635122799388002,misfit correlated with temperature,,0.00625,0.9220259938559441,nan,0.8492895056498868,0.3150975829183127,0.7468490820265704,0.5284237638037733,0.7346906415796632,0.6447338579397859,,,0.8492895056498868,0,4,-1,S1_ideal,2,1.3679815165637088,-0.9032611577516536,-0.04711711483554374,-0.5502770574261485,NORMAL_LEARNING,F,,-0.030928442471535922
-0.4593443753358008,,,0.00625,0.9366250212899133,nan,0.9629202407427273,0.4825988601331027,0.7270221293018065,0.7015956529155744,0.7936010247143237,0.9063670780606048,,,0.9629202407427273,0,5,-1,S1_ideal,2,1.1242587779201316,-0.6653133140354492,0.0993558687793004,-0.39150719716930865,NORMAL_LEARNING,F,,-0.09829089323145627
-0.5879480894274467,misfit correlated with temperature,,0.00625,1.0056360416260095,nan,0.7508891970142825,0.2426815936414174,0.4634850770209472,0.6001487874872548,0.8073500796527409,0.8869687908780942,,,0.7508891970142825,0,6,-1,S1_ideal,2,1.2679852010502322,-0.9788189388007761,-0.058377280107547065,-0.587031228145283,NORMAL_LEARNING,F,,-0.0823684703578002
-0.5193237779295663,misfit correlated with temperature,,0.00625,0.9937460315596656,nan,0.7623843254633267,0.24980352844121811,0.5178887752196902,0.3968730015842752,0.8493711692430956,0.9146708837796178,,,0.7623843254633267,0,7,-1,S1_ideal,2,1.5600681134118874,-0.9826115068728472,0.4092879266455827,-0.4734467332616838,NORMAL_LEARNING,F,,-0.08630767384179577
-0.3945652093338214,,,0.00625,1.0445770739237377,nan,0.8091546286123807,0.35088316081826953,0.28198035568705115,0.39964603434085844,0.9747824669227135,0.918208896016764,,,0.8091546286123807,0,8,-1,S1_ideal,2,1.5557881031686627,-0.8599922967902522,0.6219915552665334,-0.38124137218994825,NORMAL_LEARNING,F,,-0.08209063625435434
0.0,,,0.00625,1.5364734318398057,nan,0.11241998175296553,1.0,0.023569125348444027,0.3063346198163803,0.3063346198163803,0.8753704147793278,,,0.11241998175296553,0,1,-1,S1_ideal,3,1.7093550317400146,0.203605436210988,0.3706455831593428,-0.6288550969638298,NORMAL_LEARNING,F,,-0.19202510927968677
0.0,,,0.00625,1.2043632916051494,nan,0.2888044864153412,1.0,0.11100079242836348,0.0658904726019588,0.5313400885416661,0.6567593274409047,,,0.2888044864153412,0,2,-1,S1_ideal,3,2.3889624577144324,0.3340986534362542,0.7713658091217168,-0.016195288886402637,NORMAL_LEARNING,F,,-0.04756880874546288
0.0,,,0.00625,1.2164091970276774,nan,0.2579886236249632,1.0,0.05793230203024235,0.5040469910620478,0.7771681093734932,0.45796287312293676,,,0.2579886236249632,0,3,-1,S1_ideal,3,1.4023514485536648,0.05199232674676275,0.6926970311048714,-0.6786798162434897,NORMAL_LEARNING,F,,0.010158208999173492
0.5258196573698581,misfit correlated with temperature,,0.00625,1.113067675125858,nan,0.5816342310935286,0.5589850924295344,0.15993821541399392,0.5960091428759828,0.9109592738741923,0.42153795695261603,,,0.5816342310935286,0,4,-1,S1_ideal,3,1.273747215090121,-0.22204434191550929,0.6797820012113327,-0.5369727434136674,NORMAL_LEARNING,F,,0.016496714150511703
-0.1478941505631231,,,0.00625,1.051412988591243,nan,0.828890815252928,0.8331220278565081,0.2974865160960668,0.9278004854717026,0.8914756714515565,0.5665180356766826,,,0.828890815252928,0,5,-1,S1_ideal,3,0.3539428546685524,-0.10163951346860743,0.11904501973952307,-0.703671283586434,NORMAL_LEARNING,F,,-0.012485917814744217
0.10718680665470547,,,0.00625,1.0276737162233553,nan,0.9020828726786717,0.8521554585276001,0.3716932394277967,0.9396477496845445,0.9068972505330569,0.6381367744474171,,,0.9020828726786717,0,6,-1,S1_ideal,3,0.6676578992905532,0.3366150734397933,0.2595599107163687,-0.269894805864357,NORMAL_LEARNING,F,,-0.024051464496642395
0.2343277259139819,,,0.00625,0.9910686966695179,nan,0.9598477382575004,0.6329865348736397,0.5304281901711968,0.9693571669131076,0.9339438731692963,0.47429512695668447,,,0.9598477382575004,0,7,-1,S1_ideal,3,0.502674299964529,0.04350319081396964,-0.2941148615856649,-0.5510358472889769,NORMAL_LEARNING,F,,0.004061682387853711
0.2490990589412123,,,0.00625,1.0104356565849997,nan,0.9437693718462828,0.5693751043029391,0.43766568371499925,0.983410616376219,0.9674968999730243,0.6569504415203401,,,0.9437693718462828,0,8,-1,S1_ideal,3,0.20142183940608624,0.4661430140859155,-0.32205643045112275,-0.4424199624556276,NORMAL_LEARNING,F,,-0.023815031748878314
0.0,,,0.00625,1.310594613904464,nan,0.4296258029682225,1.0,0.10621723857431475,0.4203267519808481,0.4203267519808481,0.2980912335573054,,,0.4296258029682225,0,1,-1,S1_ideal,4,-0.9339441211144062,0.6684391371163493,1.5242792572600954,0.5808349673497638,NORMAL_LEARNING,F,,0.08831637799467436
0.0,,,0.00625,1.1049810585147122,nan,0.764007365565216,1.0,0.25083118740876653,0.5970080186929841,0.6555307172832616,0.8004731971551688,,,0.764007365565216,0,2,-1,S1_ideal,4,-0.7804644255810261,0.5964514444240615,1.2723570765832877,0.7683302181536164,NORMAL_LEARNING,F,,-0.09938534978679148
0.0,,,0.00625,0.987101457489747,nan,0.9748805660371741,1.0,0.5213677368143084,0.5991369997188968,0.8490406333152354,0.8661058096922476,,,0.9748805660371741,0,3,-1,S1_ideal,4,-0.42587888771321947,0.4995186829712407,1.269393737775812,0.8675138215584978,NORMAL_LEARNING,F,,-0.10663371326333762
-0.49487936662128085,,,0.00625,0.9714039939207796,nan,0.9877234206215313,0.587472897879458,0.5852222272235396,0.8377512807835419,0.9224042533513945,0.8282429013106841,,,0.9877234206215313,0,4,-1,S1_ideal,4,-0.9052482714477951,0.12534678715775155,0.6711832982365076,0.5288042834347095,NORMAL_LEARNING,F,,-0.0789370428259617
-0.6945527244538912,misfit correlated with temperature,,0.00625,1.0052972616229767,nan,0.7216481107097932,0.2256829278852378,0.4657656146964214,0.7432772106370911,0.9669803503036627,0.7308989056347682,,,0.7216481107097932,0,5,-1,S1_ideal,4,-1.0621079354634693,0.006565056878489818,0.24809690889109393,0.3492909524269223,NORMAL_LEARNING,F,,-0.04587918809710359
-0.6298532829803496,misfit correlated with temperature,,0.00625,1.0326700271325395,nan,0.6707394781421855,0.1992297454704831,0.3518451190319035,0.937260556306964,0.9693476223890082,0.7824121519778151,,,0.6707394781421855,0,6,-1,S1_ideal,4,-0.6752423581452235,-0.26644802624307473,0.3634126800304581,0.10096316224119371,NORMAL_LEARNING,F,,-0.053097155305355
-0.6519509085108379,misfit correlated with temperature,,0.00625,1.0023772762305327,nan,0.470415345837238,0.11938297303908961,0.47755888630424137,0.7848866184305728,0.37724780941335634,0.7505918222956018,,,0.470415345837238,0,7,-1,S1_ideal,4,-0.6335838632443986,-0.9965787227291749,-0.14323519329565618,-0.24454011966551764,NORMAL_LEARNING,F,,-0.042606253534944155
-0.6496437842619668,misfit correlated with temperature,,0.00625,1.007991071589013,nan,0.3524090384203098,0.08323050123838358,0.44968720152053204,0.7305651070614758,0.3909803885989941,0.8469565715398774,,,0.3524090384203098,0,8,-1,S1_ideal,4,-0.5222609884798403,-1.0813666476259254,-0.14610449763804764,-0.33815642466972806,NORMAL_LEARNING,F,,-0.06030840102126139
0.0,,,0.00625,0.8870806858658032,nan,0.3287582190466175,1.0,0.6563846954837786,0.4736861228916228,0.4736861228916228,0.07662992378389136,,,0.3287582190466175,0,1,-1,S1_ideal,5,1.2586531064935826,1.4457339518057066,1.0040223993274524,-0.7618966736627582,NORMAL_LEARNING,F,,0.23801853723549196
0.0,,,0.00625,0.8394205771567466,nan,0.49101014440114465,1.0,0.8362013528653242,0.3701223109890609,0.7294774152902455,0.12634126113342659,,,0.49101014440114465,0,2,-1,S1_ideal,5,1.6021132422281639,0.599179012807865,0.44781792116084407,-1.13815236030027,NORMAL_LEARNING,F,,0.1348049607293311
0.0,,,0.00625,0.8191454583231916,nan,0.7628664798886379,1.0,0.9211446973649341,0.25803668654046696,0.46786331134342773,0.25010822592480214,,,0.7628664798886379,0,3,-1,S1_ideal,5,1.7997620739787794,0.7707875506759138,0.8802188822427481,-0.15578594943623436,NORMAL_LEARNING,F,,0.06487003864348365
0.0,,,0.00625,0.8313486148821768,nan,0.841452655919894,1.0,0.9374643858837154,0.3081183789805598,0.615355113835668,0.4042307453249344,,,0.841452655919894,0,4,-1,S1_ideal,5,1.70619129670871,0.1383833000648556,0.831061341502818,-0.4156815077096405,NORMAL_LEARNING,F,,0.020200940448231612
-0.6874136348966255,misfit correlated with temperature,,0.00625,0.8960511990757478,nan,0.5843831695022244,0.23317007338410567,0.8478872822245613,0.16104508012743957,0.39987484504136384,0.3017904720772215,,,0.5843831695022244,0,5,-1,S1_ideal,5,2.024196508113807,-0.11078852786754873,0.8881006585767643,-0.634174057270334,NORMAL_LEARNING,F,,0.0387031948175632
-0.694785016584518,misfit correlated with temperature,,0.00625,0.9232942235585817,nan,0.5230931688883687,0.13764376321479224,0.7941462296564922,0.40601507296769623,0.45888585998016196,0.4046296664008091,,,0.5230931688883687,0,6,-1,S1_ideal,5,1.5460089290486414,0.2226815823997967,0.5458932980133571,-0.4353136925989867,NORMAL_LEARNING,F,,0.016423941056652576
-0.7004733315024236,misfit correlated with temperature,,0.00625,0.8994603499382223,nan,0.3497639163524271,0.08248280243112467,0.8829733862495216,0.6863892813601764,0.544102513799233,0.18410032012032118,,,0.3497639163524271,0,7,-1,S1_ideal,5,1.1463215525324248,0.2538637340423364,0.6140135751513289,-0.4903329921666164,NORMAL_LEARNING,F,,0.05668515572781957
-0.5183626423985889,misfit correlated with temperature,,0.00625,0.9247639771984197,nan,0.67075860232477,0.19923904778967527,0.8265614461471136,0.5686600641668209,0.5963120431529221,0.23917833322395893,,,0.67075860232477,0,8,-1,S1_ideal,5,1.3117936594793451,0.8117954806617821,0.9892257070051322,-0.18530391884068792,NORMAL_LEARNING,F,,0.04177516913559329
0.0,,,0.00625,1.151806077384458,nan,0.7615505321022524,1.0,0.24927777800957585,0.7769341902663927,0.7769341902663927,0.5310796991537207,,,0.7615505321022524,0,1,-1,S1_ideal,6,-0.23497899719174328,0.2925536865090231,-0.6511107260963331,-1.0094470577200112,NORMAL_LEARNING,F,,-0.012997370772092374
0.0,,,0.00625,0.9540808061684121,nan,0.9861326866240469,1.0,0.590434267838152,0.7509984477432687,0.7267814500505387,0.5749906680444533,,,0.9861326866240469,0,2,-1,S1_ideal,6,-1.0502563069594666,1.037092335275158,-0.20937555167837507,-0.41685656351059375,NORMAL_LEARNING,F,,-0.022285013798387363
0.0,,,0.00625,1.0382179312928554,nan,0.9016101048899433,1.0,0.37108768413129856,0.700334617305824,0.5468037755631381,0.4420783681056801,,,0.9016101048899433,0,3,-1,S1_ideal,6,0.42276809054571607,1.1260989172149407,0.7345228777531404,0.4358283986891384,NORMAL_LEARNING,F,,0.014020170058458315
0.7548829937175864,misfit correlated with temperature,,0.00625,1.0256685377512824,nan,0.7184629610542104,0.3250118299399074,0.39694607458898395,0.785446717760655,0.22391889894973094,0.5652883117000335,,,0.7184629610542104,0,4,-1,S1_ideal,6,-0.31601898207899787,0.9956653348608945,0.23038786048140816,-0.04567416747016644,NORMAL_LEARNING,F,,-0.013699246988330147
0.1315525551150737,,,0.00625,1.0328024245376826,nan,0.4317445707012634,0.8515603391411641,0.36190861096904753,0.7950683376868777,0.1068822540007146,0.3725105013129193,,,0.4317445707012634,0,5,-1,S1_ideal,6,-0.9798204123000908,0.6170709322513136,-0.55562567921484,-0.4101280070950058,NORMAL_LEARNING,F,,0.024239834329107146
0.24967141179362848,,,0.00625,1.0342725384812088,nan,0.5196757129948932,0.6586477274228346,0.34557394713065953,0.9388864567761003,0.13641138278769616,0.2894850194111831,,,0.5196757129948932,0,6,-1,S1_ideal,6,-0.5384762158445682,0.6700964875850249,-0.20354775069804384,-0.2709521227363507,NORMAL_LEARNING,F,,0.037755468731320144
0.266590723641448,,,0.00625,1.0103588070704461,nan,0.605939520021876,0.584804620170473,0.44066253175277287,0.8629994067350246,0.16993409339552856,0.31693540556200894,,,0.605939520021876,0,7,-1,S1_ideal,6,-0.7017031494735883,0.8566975850180535,-0.11049873127152192,-0.1384446478010925,NORMAL_LEARNING,F,,0.030003182518622214
0.24233487830731454,,,0.00625,1.0155548858157362,nan,0.6718871040604264,0.5803490646787451,0.4127512662390608,0.9321773120317309,0.1997887366394938,0.4756110523792023,,,0.6718871040604264,0,8,-1,S1_ideal,6,-0.4875067486580882,0.6908200458081913,-0.04766154810400789,-0.20254301149631368,NORMAL_LEARNING,F,,0.0036046038403956255
0.0,,,0.00625,0.9483765514297322,nan,0.23236787624481603,1.0,0.5538199485954631,0.16743090313016618,0.16743090313016618,0.05151464815780831,,,0.23236787624481603,0,1,-1,S1_ideal,7,0.011975507402913237,2.0067495377202142,1.7415506681794528,0.5070883100472507,NORMAL_LEARNING,F,,0.2717236187138215
0.0,,,0.00625,0.8537471154829885,nan,0.8489173622308736,1.0,0.8109985853376545,0.4839972361285565,0.3147596760556203,0.4121931662303288,,,0.8489173622308736,0,2,-1,S1_ideal,7,0.6077833387972106,0.9087080549481558,1.4309151656409538,0.13183956201043476,NORMAL_LEARNING,F,,0.0261519829842672
0.0,,,0.00625,0.792920006969674,nan,0.8969942921717267,1.0,0.9496656911581964,0.36529450514104567,0.37922985987882474,0.5600022443433234,,,0.8969942921717267,0,3,-1,S1_ideal,7,0.8300300010670157,0.9659725478286184,1.6098601082617758,0.6143417558147006,NORMAL_LEARNING,F,,-0.014527567075460704
0.0,,,0.00625,0.8129368689643341,nan,0.7657887501184232,1.0,0.9571073642074399,0.2519656343810721,0.46881264051380456,0.5389072120829125,,,0.7657887501184232,0,4,-1,S1_ideal,7,1.140022176904634,0.914595760874179,1.8118751878383847,0.9050380951775372,NORMAL_LEARNING,F,,-0.00814008620504182
0.0,,,0.00625,0.7871062922143754,nan,0.8923735971387279,1.0,0.9872191449468742,0.3596996118905711,0.5459891974253521,0.5794204396073246,,,0.8923735971387279,0,5,-1,S1_ideal,7,0.6361536591627504,0.9274017862065649,1.6189042041399546,0.88010068968102,NORMAL_LEARNING,F,,-0.014937757456514215
0.0,,,0.00625,0.839669432863896,nan,0.6993705505388481,1.0,0.9644968739739285,0.2136673580603895,0.615680668551752,0.5387171975811395,,,0.6993705505388481,0,6,-1,S1_ideal,7,0.8632690555167188,0.7557410418282611,1.893255956587655,0.8655318058929538,NORMAL_LEARNING,F,,-0.006613790515261284
-0.6118766519750246,misfit correlated with temperature,,0.00625,0.9071651350119744,nan,0.567904217553798,0.15449534017810368,0.862905420655623,0.186039070629464,0.6723799232765773,0.533694783522488,,,0.567904217553798,0,7,-1,S1_ideal,7,1.0304721497311522,1.0892325319890186,1.958605126829575,1.0411680559570304,NORMAL_LEARNING,F,,-0.005326840121895732
-0.6578812504223238,misfit correlated with temperature,,0.00625,0.8760144026375464,nan,0.33250365714551433,0.07766268739402928,0.9447481641913654,0.31001676175568893,0.7210251201119022,0.5705558683413643,,,0.33250365714551433,0,8,-1,S1_ideal,7,0.5462022733400329,1.3355811727210525,1.7028362442874247,1.0421961877670993,NORMAL_LEARNING,F,,-0.010476349040427746
0.0,,,0.00625,1.5629190570727636,nan,0.093205078038189,1.0,0.019377585481897452,0.029851960637643837,0.029851960637643837,0.3494306161842043,,,0.093205078038189,0,1,-1,S1_ideal,8,0.7416248114218377,2.671646136431982,0.6708208048754378,-0.7909998148316792,NORMAL_LEARNING,F,,0.06447635665238438
0.0,,,0.00625,1.2138162997113986,nan,0.2611265123816827,1.0,0.1017044246109749,0.5277922340340269,0.05873043447912085,0.7948310895350816,,,0.2611265123816827,0,2,-1,S1_ideal,8,1.14959156082382,1.3688679349922541,0.012598503408698945,-0.8713991570912818,NORMAL_LEARNING,F,,-0.09702675106347064
0.0,,,0.00625,1.108302145225638,nan,0.30665231167433715,1.0,0.20223497148059713,0.501687941987466,0.07062665094302845,0.40122446660110533,,,0.30665231167433715,0,3,-1,S1_ideal,8,0.5488948733141524,1.0289411313378585,-0.18212276079044085,-1.4056968015292703,NORMAL_LEARNING,F,,0.024073484422180068
-0.28493714707042017,,,0.00625,1.0519467139547511,nan,0.382707470497894,0.7694859830495042,0.313481630500153,0.6212223109508443,0.09197416696773753,0.31790115564846544,,,0.382707470497894,0,4,-1,S1_ideal,8,0.5659282367702928,1.0700782133710771,0.22009586579637336,-1.2385982658593366,NORMAL_LEARNING,F,,0.03946466456282947
-0.5672542234555804,misfit correlated with temperature,,0.00625,1.0798737615264056,nan,0.45016819625901583,0.3628241174897867,0.21177456818650756,0.5879110440669295,0.11275007481785504,0.6718638849829474,,,0.45016819625901583,0,5,-1,S1_ideal,8,-0.15880298854072644,0.9010031065298721,-0.0810104873764006,-1.2850138362280645,NORMAL_LEARNING,F,,-0.03317324334045993
-0.6385068882546584,misfit correlated with temperature,,0.00625,1.1366958010642791,nan,0.31915355237149556,0.19059458914549177,0.07400245524854993,0.7817095815905634,0.1337003987123554,0.7118059066871817,,,0.31915355237149556,0,6,-1,S1_ideal,8,0.571195421041169,0.5018441773915162,0.16813621211365912,-1.0017418517292185,NORMAL_LEARNING,F,,-0.03801255618468801
-0.6173609182724399,misfit correlated with temperature,,0.00625,1.0647015004089877,nan,0.5548706522078738,0.14945509821943798,0.22067908989867535,0.7776052071389427,0.1537868461171391,0.6471402602814824,,,0.5548706522078738,0,7,-1,S1_ideal,8,0.5797290288268326,0.4336787238047556,0.0813896523789663,-1.0083682795571722,NORMAL_LEARNING,F,,-0.023787266637720707
-0.6440428939967919,misfit correlated with temperature,,0.00625,1.0692478302970752,nan,0.3660827755498326,0.08713509609766769,0.1908213832566266,0.9470625740788047,0.1749455615482195,0.5251808952631016,,,0.3660827755498326,0,8,-1,S1_ideal,8,0.5295136464660806,0.6428336502586581,0.5026325744754849,-0.6208900064748754,NORMAL_LEARNING,F,,-0.0037218043334403795
0.0,,,0.00625,1.2512758139458726,nan,0.5544266992982416,1.0,0.14928550646625097,0.4750008656951795,0.4750008656951795,0.6536810390925201,,,0.5544266992982416,0,1,-1,S1_ideal,9,-0.8720927844739982,1.4438390391935976,0.5933753175948214,0.23162261564990624,NORMAL_LEARNING,F,,-0.06587962417471373
0.0,,,0.00625,0.9700466701972804,nan,0.39200914857695757,1.0,0.5513520728220859,0.09472733088902563,0.45665285770563724,0.517351590216404,,,0.39200914857695757,0,2,-1,S1_ideal,9,-1.6165853369379974,2.248052827246403,0.9418763991520164,0.8662406702202419,NORMAL_LEARNING,F,,-0.0051274326611238825
0.0,,,0.00625,1.0785205170401,nan,0.6114401112385407,1.0,0.26701601089253985,0.17226447795838518,0.6160354685671964,0.638491882900825,,,0.6114401112385407,0,3,-1,S1_ideal,9,-1.9938744019010828,1.9451018567030642,0.08625417718105156,0.16209612132528836,NORMAL_LEARNING,F,,-0.03410509670596701
0.0,,,0.00625,1.0321924215429086,nan,0.8939975016567285,1.0,0.37546640417239735,0.3616435950566883,0.732367965480601,0.7892563128550412,,,0.8939975016567285,0,4,-1,S1_ideal,9,-1.6157535345867768,1.4232770175031442,-0.011807235842190004,-0.037547617475732556,NORMAL_LEARNING,F,,-0.06698695681088486
0.29299972318890266,,,0.00625,1.0620749600589965,nan,0.7831794159044553,0.6694720788748184,0.26341969553346645,0.4899799259498684,0.5958103140131971,0.7051184973023373,,,0.7831794159044553,0,5,-1,S1_ideal,9,-1.3101885152773436,1.4223593490530775,0.31455538463802035,0.054948638345022366,NORMAL_LEARNING,F,,-0.04018806699388014
0.37130087719101207,,,0.00625,0.9921768815941735,nan,0.9685727252434042,0.4994340036377869,0.5215318311660139,0.5140632637745377,0.6703575106772706,0.832687593195498,,,0.9685727252434042,0,6,-1,S1_ideal,9,-1.0315971037177687,1.3881877943952248,0.6118153680606181,0.10214465169722835,NORMAL_LEARNING,F,,-0.06564906631362025
0.4192657208104272,,,0.00625,1.0148891615772202,nan,0.9019595710599148,0.3715350806865598,0.4200114811977316,0.5569804282837261,0.7474089109487978,0.7717221361157622,,,0.9019595710599148,0,7,-1,S1_ideal,9,-1.2531113607545399,1.3280589841320731,0.48067821487620077,-0.050238666381298765,NORMAL_LEARNING,F,,-0.0469009993265971
0.47711922290404846,,,0.00625,1.0232986607341679,nan,0.7556718084136326,0.24561209620239377,0.375906296096324,0.4905979955053815,0.7566126250971803,0.6312119557897032,,,0.7556718084136326,0,8,-1,S1_ideal,9,-1.0437361666251537,1.4214771151242294,0.7595732600928512,0.13125910100746252,NORMAL_LEARNING,F,,-0.019743891800400825
0.0,,,0.00625,0.7854026278416,nan,0.9982265358567507,1.0,0.8091968915171415,0.8486488916559309,0.8486488916559309,0.7183145061357732,,,0.9982265358567507,0,1,-1,S1_ideal,10,-0.8190177736282775,0.8847892048876697,0.47201323032461284,0.8173025164808723,NORMAL_LEARNING,F,,-0.09630695277764029
0.0,,,0.00625,0.7882362347084426,nan,0.7284958337683376,1.0,0.909285979283081,0.23158829527988445,0.2295307690534355,0.40519378735592326,,,0.7284958337683376,0,2,-1,S1_ideal,10,0.5808510500888514,0.5735101351707452,1.8540246214379104,1.059727619784886,NORMAL_LEARNING,F,,0.028275557813165444
0.0,,,0.00625,0.787260445391493,nan,0.8936781498041663,1.0,0.9546455955571487,0.435072147694784,0.361259424720514,0.5813283672852103,,,0.8936781498041663,0,3,-1,S1_ideal,10,0.6917291078291872,-0.14132520830039624,1.5022148761086707,0.5789334128352897,NORMAL_LEARNING,F,,-0.019754321651003062
-0.264446131937333,,,0.00625,0.8795903371824126,nan,0.6135520366794804,0.7864811405826175,0.8563033426584171,0.17316623276510557,0.6521463353765411,0.3867493405613366,,,0.6135520366794804,0,4,-1,S1_ideal,10,1.0654553649426428,0.21038424419078128,1.9915024998114028,1.3991188874461742,NORMAL_LEARNING,F,,0.023983459201024182
-0.31123595154768313,,,0.00625,1.0069915420169266,nan,0.16342688275303108,0.6489263592151739,0.45916702643520274,0.03505895306296192,0.5907912904993073,0.05607886297039773,,,0.16342688275303108,0,5,-1,S1_ideal,10,0.6050494567371709,0.8224138597356736,2.6165481276585982,1.9653668355458354,NORMAL_LEARNING,F,,0.11840494423351557
-0.3866653142763416,,,0.00625,0.9581933294575332,nan,0.2370494784622602,0.47990396072284747,0.6655785793386266,0.052674397272649,0.7037533480844615,0.08415026092862876,,,0.2370494784622602,0,6,-1,S1_ideal,10,0.6050533176266747,0.7124549790199683,2.4719718066930882,1.8225840869043428,NORMAL_LEARNING,F,,0.0937396004087179
-0.2382669440785554,,,0.00625,0.9445225000928889,nan,0.128737800907765,0.6270580058945749,0.7366796536551723,0.027186084254597565,0.629668925714771,0.11951188343720615,,,0.128737800907765,0,7,-1,S1_ideal,10,0.6393081303139015,1.2163118103183157,2.703229577789881,2.0936166673979266,NORMAL_LEARNING,F,,0.074171142687351
-0.33202517859520886,,,0.00625,0.9568651501062626,nan,0.15069014805363223,0.44030815273496016,0.699076766013191,0.032138460494214094,0.5316180143123065,0.300115119407129,,,0.15069014805363223,0,8,-1,S1_ideal,10,0.10004726759378507,1.1628311034398033,2.6464852940988983,1.8785036027865318,NORMAL_LEARNING,F,,0.030881088262148113
